date,rt,RV,delta_alpha_T252
2016-09-12,2.224871,1.713474,0.524650
2016-09-13,2.361872,1.206152,0.588184
2016-09-14,3.459293,4.602316,0.536417
2016-09-15,3.343616,1.415450,0.699118
2016-09-16,-0.555364,1.279475,0.684040
2016-09-19,-1.155273,0.985597,0.781515
2016-09-20,-0.035217,0.814478,0.661027
2016-09-21,0.000000,0.668599,0.687400
2016-09-22,0.946545,0.522543,0.597458
2016-09-23,-1.688992,2.141770,0.617168
2016-09-26,0.141844,0.610878,0.686684
2016-09-27,0.177023,0.402314,0.694642
2016-09-28,0.775198,0.467540,0.630626
2016-09-29,-1.556452,0.953585,0.600898
2016-09-30,0.745875,0.601891,0.622541
2016-10-03,-0.461075,0.401110,0.760134
2016-10-04,0.425684,1.023469,0.626133
2016-10-05,0.035392,0.363087,0.618502
2016-10-06,0.740352,0.561323,0.481909
2016-10-07,0.175469,0.586360,0.473749
2016-10-10,1.703500,0.449883,0.570072
2016-10-11,0.241005,1.109370,0.682077
2016-10-12,0.890112,0.567228,0.676231
2016-10-13,-0.307220,0.795988,0.720210
2016-10-14,0.545518,0.477958,0.737031
2016-10-17,-0.068027,0.395140,0.935790
2016-10-18,-0.068074,0.243982,0.722689
2016-10-19,-0.306906,0.330120,0.832409
2016-10-20,-0.034159,0.734826,0.837708
2016-10-21,-0.410819,0.299958,0.705054
2016-10-24,0.887984,0.261411,0.677384
2016-10-25,0.508734,0.297672,0.817006
2016-10-26,-2.258050,0.905477,0.787272
2016-10-27,-0.973582,0.583582,0.749936
2016-10-28,-0.666085,1.334588,0.661068
2016-10-31,-0.140796,0.393584,0.728478
2016-11-01,-1.848613,1.132252,0.681822
2016-11-02,0.107585,0.609715,0.688099
2016-11-03,-1.589629,0.626280,0.652093
2016-11-04,-0.914585,0.910094,0.685550
2016-11-07,1.423122,0.620547,0.616540
2016-11-08,0.614053,0.680414,0.647973
2016-11-09,-0.180213,3.505687,0.622853
2016-11-10,-2.817088,8.300548,0.746538
2016-11-11,0.591937,2.633372,0.725098
2016-11-14,-2.540293,2.548583,0.927183
2016-11-15,1.315561,1.263823,0.725377
2016-11-16,2.653066,1.649244,0.724726
2016-11-17,-0.036370,1.479655,0.696787
2016-11-18,0.109071,0.486238,0.727533
2016-11-21,1.478837,0.805261,0.827037
2016-11-22,0.071582,0.442455,0.854144
2016-11-23,-0.502153,0.584021,0.825121
2016-11-25,0.502153,0.220530,0.907359
2016-11-28,-0.214900,0.390950,0.820470
2016-11-29,-0.107623,0.728155,1.118733
2016-11-30,-0.828983,0.809808,0.986824
2016-12-01,-0.945462,1.477139,0.985234
2016-12-02,0.401094,0.928529,1.054904
2016-12-05,-0.730463,1.357700,0.974083
2016-12-06,0.766847,0.663071,0.924037
2016-12-07,0.977383,0.615941,1.052569
2016-12-08,0.967923,0.759809,0.888491
2016-12-09,1.627778,0.684886,0.836263
2016-12-12,-0.563183,0.488301,0.866177
2016-12-13,1.645407,0.965727,1.096515
2016-12-14,0.000000,1.378818,0.952436
2016-12-15,0.554018,0.507289,1.095756
2016-12-16,0.103538,0.489858,1.052288
2016-12-19,0.584696,0.440391,1.063314
2016-12-20,0.273973,0.221957,0.993815
2016-12-21,0.102547,0.215866,0.975906
2016-12-22,-0.685639,0.312184,0.955168
2016-12-23,0.206186,0.183400,0.829529
2016-12-27,0.650131,0.271338,0.665347
2016-12-28,-0.444369,0.401587,0.965884
2016-12-29,-0.034264,0.392959,0.918261
2016-12-30,-0.756798,0.773985,0.913449
2017-01-03,0.275862,1.444023,0.856572
2017-01-04,-0.137836,0.248913,0.867355
2017-01-05,0.515908,0.561696,0.941639
2017-01-06,1.125715,0.358261,0.969881
2017-01-09,0.911706,0.551965,0.925607
2017-01-10,0.100790,0.533101,1.030335
2017-01-11,0.535835,0.501690,0.819998
2017-01-12,-0.435147,0.551960,0.958817
2017-01-13,-0.167870,0.277205,0.945064
2017-01-17,0.803217,0.391119,1.164942
2017-01-18,0.000000,0.354401,1.245576
2017-01-19,-0.166806,0.192882,1.198878
2017-01-20,0.166806,0.182295,1.032443
2017-01-23,0.066644,0.361692,1.264872
2017-01-24,-0.099983,0.085581,1.314953
2017-01-25,1.587860,0.257658,1.392968
2017-01-26,0.065617,0.263831,1.418140
2017-01-27,0.000000,0.177496,1.523102
2017-01-30,-0.262726,0.223344,1.382235
2017-01-31,-0.230453,0.375609,1.514102
2017-02-01,5.918887,1.184950,1.408746
2017-02-02,-0.186567,0.759857,1.239506
2017-02-03,0.434783,0.392624,1.186105
2017-02-06,0.925361,0.238896,1.195341
2017-02-07,0.947295,0.395506,1.186006
2017-02-08,0.394598,0.278081,1.227312
2017-02-09,0.272274,0.308278,1.212209
2017-02-10,-0.211704,0.311092,1.462599
2017-02-13,0.874158,0.226867,1.309464
2017-02-14,1.311885,0.336242,1.251283
2017-02-15,0.354820,0.464730,1.312757
2017-02-16,-0.118134,0.385125,1.375485
2017-02-17,0.265604,0.198022,1.379580
2017-02-21,0.734110,0.146351,1.333476
2017-02-22,0.292142,0.152605,1.135855
2017-02-23,-0.438533,0.303799,1.122049
2017-02-24,0.117130,0.282519,0.870778
2017-02-27,0.175439,0.290128,1.241163
2017-02-28,0.058411,0.237489,1.291883
2017-03-01,2.023190,0.402174,1.274867
2017-03-02,-0.602671,0.426305,1.265913
2017-03-03,0.602671,0.246358,1.276167
2017-03-06,-0.315232,0.275387,1.345828
2017-03-07,0.114745,0.438843,1.343782
2017-03-08,-0.373403,0.237302,1.342502
2017-03-09,-0.230481,0.376086,1.278495
2017-03-10,0.345523,0.175442,1.220156
2017-03-13,0.028740,0.225753,1.280060
2017-03-14,-0.143781,0.174467,1.069305
2017-03-15,1.059120,0.280397,1.271404
2017-03-16,0.142268,0.178034,1.342025
2017-03-17,-0.484538,0.154734,1.232200
2017-03-20,1.051594,0.247884,1.270131
2017-03-21,-1.165945,0.854681,1.195410
2017-03-22,1.109384,0.633283,1.189931
2017-03-23,-0.340040,0.449160,1.110234
2017-03-24,-0.198892,0.317407,1.007539
2017-03-27,0.170503,0.438550,1.140547
2017-03-28,2.051498,0.458882,1.090880
2017-03-29,0.222284,0.452259,1.062940
2017-03-30,-0.138870,0.347249,1.008298
2017-03-31,-0.166899,0.253489,0.965098
2017-04-03,0.027836,0.324608,0.909522
2017-04-04,0.721024,0.307436,0.996015
2017-04-05,-0.498616,0.759768,1.095837
2017-04-06,-0.250243,0.679909,1.042781
2017-04-07,-0.222966,0.278142,0.873696
2017-04-10,-0.139606,0.266231,1.004814
2017-04-11,-1.067426,1.581898,1.022325
2017-04-12,0.112899,0.604113,0.987647
2017-04-13,-0.537408,0.322405,1.099177
2017-04-17,0.565612,0.279535,1.037410
2017-04-18,-0.452234,0.327295,0.876911
2017-04-19,-0.368952,0.214880,0.872684
2017-04-20,1.243305,0.293785,1.103646
2017-04-21,-0.112391,0.333492,1.125132
2017-04-24,0.951322,0.197670,0.962661
2017-04-25,0.610774,0.190819,1.150241
2017-04-26,-0.582930,0.456782,1.071141
2017-04-27,0.083484,0.311821,0.952573
2017-04-28,-0.111328,0.288177,0.952741
2017-05-01,2.039762,0.371824,0.920118
2017-05-02,0.625597,0.355689,1.005424
2017-05-03,-0.298710,1.405406,0.887525
2017-05-04,-0.381472,0.544803,0.778760
2017-05-05,1.651588,0.357487,0.903638
2017-05-08,2.676011,0.951263,0.886187
2017-05-09,0.651468,0.658745,1.104340
2017-05-10,-0.468629,0.550112,1.115251
2017-05-11,0.442651,0.448038,1.118051
2017-05-12,1.367587,0.562380,1.139685
2017-05-15,-0.230917,0.668138,1.137831
2017-05-16,-0.154242,0.432848,1.177717
2017-05-17,-3.428309,1.795399,1.192711
2017-05-18,1.506172,1.155785,1.200908
2017-05-19,0.366493,0.499615,1.072219
2017-05-22,0.599194,0.444868,0.911249
2017-05-23,-0.129955,0.278529,1.056843
2017-05-24,-0.286496,0.324932,1.101034
2017-05-25,0.338498,0.329808,1.105719
2017-05-26,-0.182126,0.208564,1.150362
2017-05-30,0.052070,0.215608,1.012435
2017-05-31,-0.600446,0.459611,1.063702
2017-06-01,0.287619,0.293795,1.089165
2017-06-02,1.451555,0.312724,1.135020
2017-06-05,-0.982682,0.461188,1.095659
2017-06-06,0.337268,0.697886,0.973594
2017-06-07,0.593933,0.465750,1.169879
2017-06-08,-0.231989,0.304235,1.056946
2017-06-09,-3.974730,9.006591,1.160511
2017-06-12,-2.418925,4.330542,1.247618
2017-06-13,0.821922,0.981198,1.110015
2017-06-14,-0.987121,1.423795,1.135509
2017-06-15,-0.608073,1.713498,1.077459
2017-06-16,-1.395891,0.660830,1.061830
2017-06-19,2.827239,0.961429,1.114531
2017-06-20,-0.933560,0.654298,1.148330
2017-06-21,0.605062,0.548623,1.104132
2017-06-22,-0.164654,0.464558,1.061110
2017-06-23,0.438477,0.559645,1.046125
2017-06-26,-0.301246,0.813365,1.017742
2017-06-27,-1.464317,1.110673,1.075856
2017-06-28,1.464317,1.090644,1.169264
2017-06-29,-1.492153,1.587543,1.104064
2017-06-30,0.250243,0.738378,1.147400
2017-07-03,-0.361664,0.684720,1.055538
2017-07-05,0.389430,1.015281,1.013397
2017-07-06,-0.948403,0.762240,1.015040
2017-07-07,1.031656,0.587695,1.137821
2017-07-10,0.608409,0.586144,1.143760
2017-07-11,0.302822,0.665771,1.222884
2017-07-12,0.164790,0.397223,1.137863
2017-07-13,1.362790,0.659950,1.018451
2017-07-14,0.862539,0.407069,1.028899
2017-07-17,0.348292,0.658662,1.049397
2017-07-18,0.347084,0.421104,0.962133
2017-07-19,0.637622,0.702815,0.946364
2017-07-20,-0.451228,0.441769,1.024975
2017-07-21,-0.053220,0.425913,1.109041
2017-07-24,1.190648,0.349926,1.075635
2017-07-25,0.446136,0.497322,1.088041
2017-07-26,0.470220,0.325423,1.105912
2017-07-27,-1.920859,3.825073,1.187018
2017-07-28,-0.693151,0.588960,1.088303
2017-07-31,-0.536482,0.751279,0.947545
2017-08-01,0.883658,0.459593,0.946813
2017-08-02,4.636247,2.413486,0.965913
2017-08-03,-1.023289,0.934320,1.008573
2017-08-04,0.538532,1.098281,1.024836
2017-08-07,1.522872,0.325408,0.998966
2017-08-08,0.802814,0.950290,1.072842
2017-08-09,0.622745,0.917460,1.032425
2017-08-10,-3.641363,1.446548,1.173437
2017-08-11,1.381096,1.188974,1.164839
2017-08-14,1.487485,0.508874,1.241634
2017-08-15,1.095083,0.513611,1.164829
2017-08-16,-0.396826,0.841356,1.024039
2017-08-17,-1.932064,1.068989,1.097342
2017-08-18,-0.228282,1.389793,1.195671
2017-08-21,-0.203355,1.446052,1.169614
2017-08-22,1.640415,0.322390,1.142883
2017-08-23,0.100075,0.563285,1.146452
2017-08-24,-0.426012,0.774626,1.109921
2017-08-25,0.375987,0.466717,1.132455
2017-08-28,0.995776,0.663414,1.330965
2017-08-29,0.887799,0.911652,1.297338
2017-08-30,0.269707,0.625672,1.293386
2017-08-31,0.391007,0.205260,1.264013
2017-09-01,0.024387,0.235283,1.123484
2017-09-05,-1.202026,1.392828,1.106047
2017-09-06,-0.098765,0.709516,1.129669
2017-09-07,-0.396040,0.622198,1.101103
2017-09-08,-1.650450,0.467383,1.205236
2017-09-11,1.799149,0.669715,1.131823
2017-09-12,-0.397023,2.971335,1.180093
2017-09-13,-0.773747,1.396472,1.163957
2017-09-14,-0.855566,0.383539,1.250761
2017-09-15,1.005792,0.663647,1.303307
2017-09-18,-0.753394,0.635976,1.216165
2017-09-19,0.025205,0.761650,1.120991
2017-09-20,-1.677295,1.799216,1.059408
2017-09-21,-1.731981,0.852511,1.097984
2017-09-22,-0.995815,0.916363,1.162138
2017-09-25,-0.872906,1.311625,1.122618
2017-09-26,1.712145,0.836501,1.062679
2017-09-27,0.702670,0.435301,1.042546
2017-09-28,-0.624352,0.375264,1.134800
2017-09-29,0.546521,0.647680,1.169094
2017-10-02,-0.207846,0.520505,1.153056
2017-10-03,0.441158,0.376683,1.120144
2017-10-04,-0.649437,0.339581,1.132644
2017-10-05,1.243217,0.339480,1.012798
2017-10-06,-0.051493,0.237770,0.906918
2017-10-09,0.334234,0.436876,0.970533
2017-10-10,0.051322,0.524975,1.155356
2017-10-11,0.409627,0.400856,1.062426
2017-10-12,-0.358332,0.298175,1.061323
2017-10-13,0.638980,0.240383,1.052262
2017-10-16,1.817773,0.274719,0.963362
2017-10-17,0.374579,0.466943,0.986960
2017-10-18,-0.449664,0.268343,1.074420
2017-10-19,-2.407312,0.759252,1.004018
2017-10-20,0.179372,0.382910,1.029737
2017-10-23,-0.051216,0.443887,0.997028
2017-10-24,0.587411,0.337113,0.854831
2017-10-25,-0.433840,0.728028,0.925195
2017-10-26,0.637351,0.370722,0.942645
2017-10-27,3.520523,1.054147,1.016384
2017-10-30,2.232019,1.733129,1.061658
2017-10-31,1.381961,0.566168,1.014994
2017-11-01,-1.286038,1.532852,1.030591
2017-11-02,0.740302,1.615229,0.959636
2017-11-03,2.583516,1.831565,1.076840
2017-11-06,0.992049,0.674472,1.150494
2017-11-07,0.320880,0.734280,1.279941
2017-11-08,0.820424,0.243040,1.245085
2017-11-09,-0.204476,0.948334,1.158419
2017-11-10,-0.684622,0.219749,0.997351
2017-11-13,-0.413034,0.332507,1.188982
2017-11-14,-1.505878,0.926898,1.302062
2017-11-15,-1.339463,0.606024,1.180155
2017-11-16,1.175931,0.352740,1.383394
2017-11-17,-0.539211,0.499206,1.499642
2017-11-20,-0.117606,0.306060,1.388999
2017-11-21,1.865291,0.399497,1.396812
2017-11-22,1.034135,0.600281,1.325764
2017-11-24,0.000000,0.110081,1.365408
2017-11-27,-0.504241,0.414392,1.369192
2017-11-28,-0.576105,0.663949,1.138969
2017-11-29,-2.101899,3.121780,1.380783
2017-11-30,1.382889,1.596971,1.274642
2017-12-01,-0.466636,1.942378,1.420783
2017-12-04,-0.727617,1.723479,1.483118
2017-12-05,-0.094273,0.937253,1.476081
2017-12-06,-0.377983,1.493776,1.348479
2017-12-07,0.189170,0.938626,1.325831
2017-12-08,0.023621,0.665743,1.452402
2017-12-11,1.941354,0.813364,1.380222
2017-12-12,-0.557493,0.264081,1.396647
2017-12-13,0.325582,0.550594,1.198935
2017-12-14,-0.023221,0.468872,0.926989
2017-12-15,0.993653,0.271633,1.159850
2017-12-18,1.392876,0.290279,1.425633
2017-12-19,-1.071480,0.700046,1.360271
2017-12-20,-0.091722,0.929288,1.410106
2017-12-21,0.366385,0.279770,1.354892
2017-12-22,0.000000,0.151864,1.338120
2017-12-26,-2.569883,0.657362,1.275985
2017-12-27,0.023449,0.183768,1.174948
2017-12-28,0.280965,0.143024,1.181189
2017-12-29,-1.081346,0.300277,0.914413
2018-01-02,1.780323,0.375349,0.947586
2018-01-03,-0.023221,0.503265,0.946606
2018-01-04,0.463393,0.399791,1.011933
2018-01-05,1.126319,0.321763,1.084871
2018-01-08,-0.366385,0.248770,0.990896
2018-01-09,-0.022944,0.437163,0.894948
2018-01-10,-0.022949,0.514014,1.024305
2018-01-11,0.572149,0.185131,1.087595
2018-01-12,1.021691,0.229644,1.140793
2018-01-16,-0.498189,1.104912,1.108347
2018-01-17,1.621292,1.176623,1.036040
2018-01-18,0.111620,1.146557,1.108050
2018-01-19,-0.447228,0.470894,1.146269
2018-01-22,-0.832682,0.434508,1.082101
2018-01-23,0.022596,1.164546,1.064951
2018-01-24,-1.594204,1.384429,1.157431
2018-01-25,-1.806859,1.051485,1.216463
2018-01-26,0.233481,0.843382,1.255080
2018-01-29,-2.097402,1.276289,1.094935
2018-01-30,-0.597159,1.330640,0.858373
2018-01-31,0.287082,0.886307,1.013644
2018-02-01,0.214772,1.107426,1.214225
2018-02-02,-4.435425,2.036230,1.317510
2018-02-05,-2.549034,7.542653,1.376377
2018-02-06,4.106736,10.562701,1.302202
2018-02-07,-2.182626,2.730107,1.274793
2018-02-08,-2.771246,4.463673,1.345989
2018-02-09,0.795999,10.848804,1.330278
2018-02-12,3.961410,2.265391,1.232953
2018-02-13,1.002821,1.700199,1.270828
2018-02-14,1.808804,1.253771,1.224255
2018-02-15,3.314441,1.982795,1.212892
2018-02-16,-0.324224,1.766827,1.108784
2018-02-20,-0.348554,1.332053,1.360513
2018-02-21,-0.443253,1.170390,1.350027
2018-02-22,0.838189,1.300089,1.282930
2018-02-23,1.723982,0.514720,1.274078
2018-02-26,1.940932,0.617367,1.214731
2018-02-27,-0.313410,1.120516,1.158687
2018-02-28,-0.157074,0.982340,1.234523
2018-03-01,-1.767151,4.433424,1.190303
2018-03-02,0.683374,2.021939,1.099332
2018-03-05,0.362566,1.576904,1.086944
2018-03-06,-0.090518,0.677597,1.145040
2018-03-07,-0.932567,0.979891,1.023978
2018-03-08,1.090920,0.675394,1.083373
2018-03-09,1.681089,0.278664,0.971330
2018-03-12,0.973244,0.792659,1.046346
2018-03-13,-0.973244,1.580560,1.000261
2018-03-14,-0.848219,1.239652,1.038451
2018-03-15,0.112020,0.917125,0.946514
2018-03-16,-0.336436,0.514280,0.914342
2018-03-19,-1.539537,1.576389,0.970715
2018-03-20,-0.045641,0.497184,0.977702
2018-03-21,-2.285682,0.765573,0.989335
2018-03-22,-1.434812,2.062443,1.141075
2018-03-23,-2.324850,3.053144,1.218458
2018-03-26,4.620033,2.602414,1.315750
2018-03-27,-2.579880,3.775956,1.306387
2018-03-28,-1.122936,6.017167,1.284313
2018-03-29,0.789761,2.853779,1.120678
2018-04-02,-0.669699,2.926050,1.137662
2018-04-03,1.026630,3.776671,1.047430
2018-04-04,1.882409,2.507529,1.073651
2018-04-05,0.696867,1.639622,1.108348
2018-04-06,-2.579275,2.576910,1.076848
2018-04-09,0.969160,1.163391,1.026669
2018-04-10,1.864421,1.466681,1.146885
2018-04-11,-0.462857,0.997482,1.309873
2018-04-12,0.992507,0.642857,1.587171
2018-04-13,0.321028,0.881179,1.467287
2018-04-16,0.638980,0.523334,1.336403
2018-04-17,1.355647,0.434692,1.165416
2018-04-18,-0.224669,0.559117,1.147128
2018-04-19,-2.874941,0.783341,1.062904
2018-04-20,-4.183524,1.433907,1.165686
2018-04-23,-0.290065,0.943332,1.201239
2018-04-24,-1.389419,3.177317,1.229741
2018-04-25,0.416412,1.697940,1.270684
2018-04-26,0.365988,1.086065,1.252939
2018-04-27,-1.175908,2.009875,1.189600
2018-04-30,1.807131,2.735847,1.209452
2018-05-01,2.273097,1.785410,1.207834
2018-05-02,4.328879,1.545898,1.226360
2018-05-03,0.181077,1.710382,1.303783
2018-05-04,3.859428,1.323135,1.316985
2018-05-07,0.715450,1.229052,1.250108
2018-05-08,0.474139,0.831194,1.285654
2018-05-09,0.707020,0.506271,1.302132
2018-05-10,1.420268,0.658138,1.340661
2018-05-11,-0.760621,0.713688,1.360114
2018-05-14,-0.233571,0.490971,1.385691
2018-05-15,-0.918319,0.511975,1.275220
2018-05-16,0.939576,0.665203,1.293853
2018-05-17,-0.639661,0.692597,1.248717
2018-05-18,-0.364299,0.645397,1.179732
2018-05-21,0.705961,0.585440,1.131647
2018-05-22,-0.256137,0.378173,1.317086
2018-05-23,0.639116,0.550824,1.370128
2018-05-24,-0.106236,0.715939,1.433340
2018-05-25,0.233571,0.423133,1.395659
2018-05-29,-0.361203,0.605025,1.375085
2018-05-30,-0.213083,0.377193,1.363494
2018-05-31,-0.341881,0.798566,1.394407
2018-06-01,1.781973,0.257521,1.379973
2018-06-04,0.837526,0.633331,1.370498
2018-06-05,0.768516,0.565472,1.345020
2018-06-06,0.330511,0.557082,1.437613
2018-06-07,-0.247780,0.581552,1.498967
2018-06-08,-0.913817,0.607720,1.423641
2018-06-11,-0.250679,0.277010,1.366150
2018-06-12,0.542346,0.281448,1.251129
2018-06-13,-0.814626,0.701680,1.293739
2018-06-14,0.041938,0.466011,1.304472
2018-06-15,-1.032566,0.623798,1.292605
2018-06-18,-0.042373,0.351904,1.345496
2018-06-19,-1.645160,0.704222,1.376396
2018-06-20,0.451371,0.532403,1.467201
2018-06-21,-0.559141,1.057251,1.401414
2018-06-22,-0.302376,0.520451,1.362729
2018-06-25,-1.503788,1.607490,1.316021
2018-06-26,1.243879,0.889718,1.325095
2018-06-27,-0.151926,1.141400,1.334782
2018-06-28,0.735775,0.660019,1.326836
2018-06-29,-0.215843,2.485179,1.331069
2018-07-02,1.117330,0.946678,1.263208
2018-07-03,-1.767668,0.672121,1.287439
2018-07-05,0.801477,0.621859,1.430943
2018-07-06,1.371352,0.500447,1.461136
2018-07-09,1.394782,0.399305,1.438516
2018-07-10,-0.125997,0.304954,1.397489
2018-07-11,-1.311356,0.454342,1.290465
2018-07-12,1.667937,0.325076,1.206417
2018-07-13,0.146459,0.237920,1.253774
2018-07-16,-0.209293,0.292581,1.339612
2018-07-17,0.271995,0.426179,1.413232
2018-07-18,-0.544732,0.302105,1.476504
2018-07-19,0.774305,0.437113,1.521784
2018-07-20,-0.229573,0.534495,1.487049
2018-07-23,0.083542,0.406016,1.520760
2018-07-24,0.728032,0.521305,1.448664
2018-07-25,0.948852,0.430559,1.371180
2018-07-26,-0.329015,0.352907,1.274398
2018-07-27,-1.682457,1.179546,1.303377
2018-07-30,-0.546105,0.661654,1.344941
2018-07-31,0.189374,1.050861,1.358401
2018-08-01,5.739196,1.633440,1.350981
2018-08-02,2.876066,1.701325,1.477702
2018-08-03,0.288878,0.703827,1.527393
2018-08-06,0.517887,0.622095,1.527368
2018-08-07,-0.941862,0.585780,1.520749
2018-08-08,0.057921,0.705834,1.553866
2018-08-09,0.788238,0.471638,1.565330
2018-08-10,-0.653220,0.639863,1.539017
2018-08-13,0.653220,0.778263,1.490160
2018-08-14,0.420410,0.468991,1.393348
2018-08-15,0.228572,0.682151,1.415194
2018-08-16,1.454365,0.397285,1.531821
2018-08-17,1.986513,0.849829,1.631976
2018-08-20,-0.979042,1.083157,1.630738
2018-08-21,-0.204404,0.776459,1.532392
2018-08-22,0.000000,0.630673,1.460345
2018-08-23,0.204404,0.522171,1.450483
2018-08-24,0.315078,0.393560,1.430304
2018-08-27,0.829269,0.414341,1.456688
2018-08-28,0.804245,0.312291,1.387117
2018-08-29,1.463837,0.386539,1.347618
2018-08-30,0.928578,2.277939,1.388779
2018-08-31,1.148727,1.240234,1.441133
2018-09-04,0.315790,1.164824,1.500279
2018-09-05,-0.650209,1.903026,1.387532
2018-09-06,-1.689079,2.110831,1.261935
2018-09-07,-0.792083,2.400757,1.291697
2018-09-10,-1.364774,1.443828,1.392470
2018-09-11,2.496963,1.592748,1.471723
2018-09-12,-1.240688,4.353076,1.530405
2018-09-13,2.377872,1.463289,1.517467
2018-09-14,-1.137184,1.544005,1.543695
2018-09-17,-2.698706,1.845959,1.534894
2018-09-18,0.165092,1.373973,1.499279
2018-09-19,0.054970,1.328384,1.433535
2018-09-20,0.766427,1.143417,1.379325
2018-09-21,-1.078325,0.895806,1.394309
2018-09-24,1.423122,0.907750,1.367056
2018-09-25,0.632056,0.796641,1.406604
2018-09-26,-0.813380,1.227421,1.331922
2018-09-27,2.047853,0.625662,1.328034
2018-09-28,0.354988,0.418334,1.440146
2018-10-01,0.671025,0.459759,1.527628
2018-10-02,0.876123,0.982839,1.580938
2018-10-03,1.213818,0.625141,1.490752
2018-10-04,-1.773651,2.017359,1.410936
2018-10-05,-1.645036,2.020692,1.394880
2018-10-08,-0.232122,2.205108,1.450431
2018-10-09,1.384719,1.954224,1.558001
2018-10-10,-4.747756,3.863528,1.564346
2018-10-11,-0.891371,11.347179,1.576490
2018-10-12,3.518780,4.059619,1.602604
2018-10-15,-2.166281,2.409056,1.582604
2018-10-16,2.184288,1.393730,1.551768
2018-10-17,-0.433057,2.566924,1.467110
2018-10-18,-2.360369,2.162672,1.462113
2018-10-19,1.506827,1.877258,1.519931
2018-10-22,0.600056,2.127483,1.491922
2018-10-23,0.938296,2.605195,1.490828
2018-10-24,-3.490533,4.212929,1.487169
2018-10-25,2.170799,1.674814,1.504873
2018-10-26,-1.595925,5.064649,1.581111
2018-10-29,-1.904108,6.801811,1.616414
2018-10-30,0.507568,5.608721,1.576012
2018-10-31,2.573025,1.564059,1.498216
2018-11-01,1.523424,2.027658,1.495510
2018-11-02,-6.872293,7.051420,1.490089
2018-11-05,-2.874941,2.397308,1.516945
2018-11-06,1.065729,1.315231,1.532141
2018-11-07,2.997421,0.877586,1.465067
2018-11-08,-0.707392,1.332807,1.468961
2018-11-09,-1.937294,0.903610,1.515333
2018-11-12,-5.178761,2.364747,1.570319
2018-11-13,-0.993797,5.334219,1.579400
2018-11-14,-2.870607,4.141003,1.489923
2018-11-15,2.432695,3.203718,1.471886
2018-11-16,1.101539,2.766614,1.469301
2018-11-19,-4.027956,2.095122,1.424553
2018-11-20,-4.917759,6.695032,1.448508
2018-11-21,-0.090457,1.866816,1.409067
2018-11-23,-2.589809,0.849843,1.341618
2018-11-26,1.360565,2.781283,1.352572
2018-11-27,-0.229305,2.799544,1.400108
2018-11-28,3.784235,2.536464,1.418871
2018-11-29,-0.776660,2.167261,1.295298
2018-11-30,-0.536075,1.079648,1.199304
2018-12-03,3.434192,1.426521,1.194358
2018-12-04,-4.515040,1.998918,1.244932
2018-12-06,-1.115549,3.692982,1.249765
2018-12-07,-3.636764,3.502790,1.264928
2018-12-10,0.662567,6.287686,1.262834
2018-12-11,-0.567646,3.388367,1.252391
2018-12-12,0.260571,1.768540,1.354026
2018-12-13,1.105764,2.390271,1.400674
2018-12-14,-3.257927,1.906551,1.396430
2018-12-17,-0.922785,2.189932,1.386439
2018-12-18,1.284710,2.513700,1.380800
2018-12-19,-3.181085,7.954026,1.420686
2018-12-20,-2.543257,5.331139,1.418830
2018-12-21,-3.980237,6.375890,1.384704
2018-12-24,-2.608025,4.648717,1.382396
2018-12-26,6.792084,5.893353,1.443695
2018-12-27,-0.638327,7.238061,1.452417
2018-12-28,0.051216,3.507568,1.502330
2018-12-31,0.968160,2.124508,1.478649
2019-01-02,0.101368,2.525090,1.440068
2019-01-03,-10.485406,5.383679,1.519053
2019-01-04,4.186786,3.174962,1.609395
2019-01-07,-0.243079,3.597268,1.732668
2019-01-08,1.901758,1.799321,1.751291
2019-01-09,1.683807,3.452115,1.701414
2019-01-10,0.312582,1.696642,1.715540
2019-01-11,-0.993213,1.008761,1.662239
2019-01-14,-1.508564,0.941403,1.659855
2019-01-15,2.032537,1.446334,1.692402
2019-01-16,1.220636,0.939426,1.681861
2019-01-17,0.591946,2.425271,1.658097
2019-01-18,0.613970,1.169660,1.615466
2019-01-22,-2.269894,1.669964,1.604102
2019-01-23,0.390575,1.352612,1.615481
2019-01-24,-0.782681,0.843872,1.653034
2019-01-25,3.246871,1.119897,1.656247
2019-01-28,-0.916970,1.788234,1.635897
2019-01-29,-1.054672,2.109794,1.629094
2019-01-30,6.604050,2.795402,1.562669
2019-01-31,0.723592,1.841535,1.531700
2019-02-01,0.048054,1.389389,1.559323
2019-02-04,2.795066,1.376412,1.628739
2019-02-05,1.713798,1.145165,1.629060
2019-02-06,0.022959,1.150327,1.459041
2019-02-07,-1.900405,1.686973,1.380329
2019-02-08,-0.328100,0.766919,1.309101
2019-02-11,-0.564973,0.932447,1.327963
2019-02-12,0.846267,0.627349,1.309096
2019-02-13,-0.398734,0.727189,1.316252
2019-02-14,0.351907,0.658057,1.267221
2019-02-15,-0.234467,0.750629,1.235429
2019-02-19,0.304700,0.470280,1.261825
2019-02-20,0.653140,0.739188,1.284799
2019-02-21,-0.559572,0.736790,1.226949
2019-02-22,1.092907,0.420791,1.153792
2019-02-25,0.737331,0.494401,1.169201
2019-02-26,0.045903,0.676482,1.239490
2019-02-27,0.320733,0.574303,1.257972
2019-02-28,-0.988400,0.474984,1.205839
2019-03-01,1.034135,0.468020,1.115706
2019-03-04,0.501711,1.454920,1.120497
